Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.1-192.168.10.50-50511-80-6,172.16.0.1,50511,192.168.10.50,80,6,7/7/2017 4:05,1281902,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,9070.116124,7.800908338,142433.5556,358223.3511,1081311,2,200000,100000.0,141418.5278,199998,2,1281764,213627.3333,432531.1849,1081311,16,0,0,0,0,72,152,2.340272501,5.460635836,0,4380,1057.0,1468.855269,2157535.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-59406-80-6,192.168.10.50,80,172.16.0.1,59406,6,7/7/2017 4:11,96819266,6,9,11613,62,10135,0,1935.5,4058.890772,20,0,6.888888889,5.30199124,120.5855041,0.154927843,6915661.857,24400000.0,91800000,1,96800000,19400000.0,42300000.0,95000000,4,95000000,11900000.0,32300000.0,91800000,1,0,0,0,0,132,192,0.061971137,0.092956706,0,10135,730.0625,2534.071308,6421517.396,0,0,0,0,1,1,0,0,1,778.7333333,1935.5,6.888888889,132,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,3231718.0,0.0,3231718,3231718,91800000.0,0.0,91800000,91800000,BENIGN
172.217.10.99-192.168.10.5-443-56598-6,192.168.10.5,56598,172.217.10.99,443,6,7/7/2017 4:32,118308072,32,40,1360,40083,329,0,42.5,72.39764744,2860,0,1002.075,710.1467666,350.2973153,0.608580622,1666310.873,9756384.852,58900000,1,118000000,3816389.419,14600000.0,58900000,137,118000000,3031320.051,13100000.0,59000000,4,0,0,0,0,652,812,0.270480276,0.338100345,0,2860,567.7123288,712.2614899,507316.43,0,0,0,1,0,0,0,0,1,575.5972222,42.5,1002.075,652,0,0,0,0,0,0,32,1360,40,40083,8192,360,31,20,547009.5,649953.4614,1006596,87423,58600000.0,496240.468,58900000,58200000,BENIGN
172.16.0.1-192.168.10.50-58522-80-6,172.16.0.1,58522,192.168.10.50,80,6,7/7/2017 4:10,21002,3,4,26,11601,20,0,8.666666667,10.26320288,10220,0,2900.25,4922.508194,553613.9415,333.3015903,3500.333333,6244.907066,15596,2,5025,2512.5,3550.383148,5023,2,20999,6999.666667,7859.106332,15596,183,0,0,0,0,72,92,142.8435387,190.4580516,0,10220,1453.375,3574.535052,12800000.0,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14119-80-6,172.16.0.1,14119,192.168.10.50,80,6,7/7/2017 3:56,7006987,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.425152637,0.570858773,2335662.333,4044862.293,7006267,290,7006987,2335662.333,4044862.293,7006267,290,0,0.0,0.0,0,0,0,0,0,0,80,0,0.570858773,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,720.0,0.0,720,720,7006267.0,0.0,7006267,7006267,DDoS
192.168.10.15-195.142.107.70-59038-443-6,192.168.10.15,59038,195.142.107.70,443,6,7/7/2017 4:01,3,2,0,59,0,53,6,29.5,33.23401872,0,0,0.0,0.0,19700000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,53,37.33333333,27.13546265,736.3333333,0,1,0,0,1,0,0,0,0,56.0,29.5,0.0,40,0,0,0,0,0,0,2,59,0,0,63183,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-64788-80-6,172.16.0.1,64788,192.168.10.50,80,6,7/7/2017 4:14,26335,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,441503.7023,265.8059616,4389.166667,7589.694471,19161,51,20124,10062.0,13005.10792,19258,866,26238,8746.0,10231.04745,20078,188,0,0,0,0,72,92,113.9168407,151.8891209,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-29138-80-6,172.16.0.1,29138,192.168.10.50,80,6,7/7/2017 4:07,176201,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,136.2080805,22.70134676,58733.66667,101727.9627,176199,1,176201,58733.66667,101727.9627,176199,1,0,0.0,0.0,0,0,0,0,0,0,80,0,22.70134676,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-63277-80-6,172.16.0.1,63277,192.168.10.50,80,6,7/7/2017 4:13,1495181,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,7780.328937,6.019338127,186897.625,528256.2192,1494265,3,642,321.0,315.3696244,544,98,1495136,299027.2,668158.288,1494265,3,0,0,0,0,72,132,2.006446042,4.012892085,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-19301-80-6,172.16.0.1,19301,192.168.10.50,80,6,7/7/2017 4:00,8851898,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.38910367,0.564850612,2212974.5,4423955.743,8848908,3,8851898,2212974.5,4423955.743,8848908,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.564850612,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2990.0,0.0,2990,2990,8848908.0,0.0,8848908,8848908,DDoS
192.168.10.3-192.168.10.5-53-49166-17,192.168.10.5,49166,192.168.10.3,53,17,7/7/2017 4:41,141,2,2,98,130,49,49,49.0,0.0,65,65,65.0,0.0,1617021.277,28368.79433,47.0,75.34586916,134,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,14184.39716,14184.39716,49,65,55.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,69.25,49.0,65.0,40,0,0,0,0,0,0,2,98,2,130,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.255-192.168.10.17-138-138-17,192.168.10.17,138,192.168.10.255,138,17,7/7/2017 3:46,23,13,0,3055,0,235,235,235.0,0.0,0,0,0.0,0.0,133000000.0,565217.3913,1.916666667,1.378954369,6,1,23,1.916666667,1.378954369,6,1,0,0.0,0.0,0,0,0,0,0,0,260,0,565217.3913,0.0,235,235,235.0,0.0,0.0,0,0,0,0,0,0,0,0,0,253.0769231,235.0,0.0,260,0,0,0,0,0,0,13,3055,0,0,-1,-1,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-24250-80-6,192.168.10.50,80,172.16.0.1,24250,6,7/7/2017 4:03,6286825,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,5.726260871,0.954376812,1257365.0,2805488.563,6275971,327,0,0.0,0.0,0,0,6277612,1569403.0,3137712.013,6275971,327,0,0,0,0,20,100,0.159062802,0.79531401,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,10854.0,0.0,10854,10854,6275971.0,0.0,6275971,6275971,BENIGN
172.16.0.1-192.168.10.50-54722-80-6,172.16.0.1,54722,192.168.10.50,80,6,7/7/2017 4:09,7732222,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.879867909,0.646644651,1933055.5,3864801.027,7730257,12,7732222,1933055.5,3864801.027,7730257,12,0,0.0,0.0,0,0,0,0,0,0,100,0,0.646644651,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1965.0,0.0,1965,1965,7730257.0,0.0,7730257,7730257,DDoS
172.16.0.1-192.168.10.50-52596-80-6,172.16.0.1,52596,192.168.10.50,80,6,7/7/2017 3:58,9828740,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.052273231,0.508712205,2457185.0,4912872.067,9826493,1,9828740,2457185.0,4912872.067,9826493,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.508712205,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2247.0,0.0,2247,2247,9826493.0,0.0,9826493,9826493,DDoS
192.168.10.15-192.168.10.50-58928-22-6,192.168.10.15,58928,192.168.10.50,22,6,7/7/2017 3:59,132,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,90909.09091,15151.51515,132.0,0.0,132,132,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7575.757576,7575.757576,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,250,245,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-15271-80-6,172.16.0.1,15271,192.168.10.50,80,6,7/7/2017 3:57,858018,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,34.96430145,5.827383575,214504.5,426997.3654,854997,0,858018,214504.5,426997.3654,854997,0,0,0.0,0.0,0,0,0,0,0,0,100,0,5.827383575,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.15-23.111.11.111-59538-443-6,23.111.11.111,443,192.168.10.15,59538,6,7/7/2017 4:14,4983,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,2408.187839,401.3646398,4983.0,0.0,4983,4983,4983,4983.0,0.0,4983,4983,0,0.0,0.0,0,0,0,0,0,0,40,0,401.3646398,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,30,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-59905-80-6,172.16.0.1,59905,192.168.10.50,80,6,7/7/2017 4:01,78419895,8,5,56,11601,20,0,7.0,5.656854249,5840,0,2320.2,2436.833027,148.648503,0.165774259,6534991.25,20200000.0,70200000,4,78400000,11200000.0,26200000.0,70200000,4,39238,9809.5,15900.19066,33418,61,0,0,0,0,172,112,0.102014929,0.06375933,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,6986.0,0.0,6986,6986,39200000.0,43900000.0,70200000,8156805,DDoS
172.16.0.1-192.168.10.50-60732-80-6,172.16.0.1,60732,192.168.10.50,80,6,7/7/2017 4:02,78501493,8,5,56,11607,20,0,7.0,5.656854249,8675,0,2321.4,3769.536019,148.5704227,0.165601946,6541791.083,22000000.0,76300000,1,78500000,11200000.0,28700000.0,76300000,1,51636,12909.0,25102.87969,50559,11,0,0,0,0,172,112,0.10190889,0.063693056,0,8675,833.5,2386.768615,5696664.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2122977.0,0.0,2122977,2122977,76300000.0,0.0,76300000,76300000,DDoS
192.168.10.14-4.16.75.78-58227-80-6,192.168.10.14,58227,4.16.75.78,80,6,7/7/2017 4:13,38759,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,309.605511,51.6009185,38759.0,0.0,38759,38759,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,25.80045925,25.80045925,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,54,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-35835-17,192.168.10.12,35835,192.168.10.3,53,17,7/7/2017 4:00,235,2,2,62,190,31,31,31.0,0.0,95,95,95.0,0.0,1072340.426,17021.2766,78.33333333,129.6160998,228,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,8510.638298,8510.638298,31,95,56.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,70.75,31.0,95.0,64,0,0,0,0,0,0,2,62,2,190,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.12-61.251.165.12-38748-80-6,192.168.10.12,38748,61.251.165.12,80,6,7/7/2017 4:11,316,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6329.113924,316.0,0.0,316,316,316,316.0,0.0,316,316,0,0.0,0.0,0,0,0,0,0,0,64,0,6329.113924,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,30016,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
185.86.137.17-192.168.10.5-443-55040-6,185.86.137.17,443,192.168.10.5,55040,6,7/7/2017 3:30,32,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,375000.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,31250.0,31250.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,4737,64189,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-29995-80-6,172.16.0.1,29995,192.168.10.50,80,6,7/7/2017 4:07,8005809,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.997823206,0.499637201,2668603.0,4622152.517,8005805,1,8005809,2668603.0,4622152.517,8005805,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.499637201,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4.0,0.0,4,4,8005805.0,0.0,8005805,8005805,DDoS
172.16.0.1-192.168.10.50-34494-80-6,192.168.10.50,80,172.16.0.1,34494,6,7/7/2017 4:10,11054890,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.25647745,0.542746242,2210978.0,4922485.008,11000000,4,0,0.0,0.0,0,0,11000000,2754919.5,5507751.734,11000000,4,0,0,0,0,20,100,0.090457707,0.452288535,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,38343.0,0.0,38343,38343,11000000.0,0.0,11000000,11000000,BENIGN
172.16.0.1-192.168.10.50-61693-80-6,172.16.0.1,61693,192.168.10.50,80,6,7/7/2017 4:04,5900747,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.084102064,0.847350344,1475186.75,2949771.501,5899844,176,5900747,1475186.75,2949771.501,5899844,176,0,0.0,0.0,0,0,0,0,0,0,100,0,0.847350344,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,903.0,0.0,903,903,5899844.0,0.0,5899844,5899844,DDoS
172.16.0.1-192.168.10.50-59129-80-6,192.168.10.50,80,172.16.0.1,59129,6,7/7/2017 4:10,1673629,5,2,11601,26,8760,0,2320.2,3803.229575,20,6,13.0,9.899494937,6947.178855,4.182527908,278938.1667,677715.4575,1662294,66,1673629,418407.25,829274.0129,1662294,66,617,617.0,0.0,617,617,0,0,0,0,124,40,2.987519934,1.195007974,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,0,1661.0,2320.2,13.0,124,0,0,0,0,0,0,5,11601,2,26,8192,256,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.8-192.168.10.50-9781-22-6,192.168.10.8,9781,192.168.10.50,22,6,7/7/2017 4:10,1590259,35,40,2686,6718,408,0,76.74285714,105.4269591,976,0,167.95,324.0548347,5913.50214,47.16212894,21489.98649,115156.6069,966228,1,1590259,46772.32353,181502.5948,1009664,3,623944,15998.5641,39542.53448,199421,1,0,0,0,0,724,824,22.0089935,25.15313543,0,976,123.7368421,248.8413882,61922.03649,0,0,0,1,0,0,0,0,1,125.3866667,76.74285714,167.95,724,0,0,0,0,0,0,35,2686,40,6718,8192,245,33,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-64208-80-6,172.16.0.1,64208,192.168.10.50,80,6,7/7/2017 4:14,101677489,8,5,56,11607,20,0,7.0,5.656854249,7300,0,2321.4,3346.363967,114.7058224,0.127855242,8473124.083,27000000.0,94100000,1,101000000,14400000.0,35200000.0,94100000,1,571556,142889.0,285144.1807,570605,3,0,0,0,0,172,112,0.078680149,0.049175093,0,7300,833.5,2184.061804,4770125.962,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1003.0,0.0,1003,1003,50600000.0,61600000.0,94100000,6980916,DDoS
172.16.0.1-192.168.10.50-63991-80-6,172.16.0.1,63991,192.168.10.50,80,6,7/7/2017 4:04,159658,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,72861.99251,50.10710393,22808.28571,59976.30209,158821,4,670,335.0,404.4650788,621,49,159613,39903.25,79278.98657,158821,4,0,0,0,0,72,112,18.79016398,31.31693996,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.12-53-29445-17,192.168.10.12,29445,192.168.10.3,53,17,7/7/2017 4:01,175,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,937142.8571,22857.14286,58.33333333,94.97543542,168,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,11428.57143,11428.57143,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,64,0,0,0,0,0,0,2,66,2,98,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-58817-80-6,172.16.0.1,58817,192.168.10.50,80,6,7/7/2017 4:12,8055842,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.724005511,0.620667585,2013960.5,4027261.693,8054853,1,8055842,2013960.5,4027261.693,8054853,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.620667585,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,989.0,0.0,989,989,8054853.0,0.0,8054853,8054853,DDoS
172.16.0.1-192.168.10.50-52450-80-6,172.16.0.1,52450,192.168.10.50,80,6,7/7/2017 4:07,84522258,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,137.9163344,0.141974437,7683841.636,24300000.0,80800000,2,84500000,12100000.0,30300000.0,80800000,2,45263,15087.66667,16485.94387,32799,189,0,0,0,0,172,92,0.094649625,0.047324812,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,3645895.0,0.0,3645895,3645895,80800000.0,0.0,80800000,80800000,DDoS
172.16.0.1-192.168.10.50-51248-80-6,172.16.0.1,51248,192.168.10.50,80,6,7/7/2017 4:16,43859,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,265099.5235,159.6023621,7309.833333,11829.46231,28931,88,30029,15014.5,19805.35383,29019,1010,43771,14590.33333,14976.40666,30083,190,0,0,0,0,72,92,68.40101233,91.20134978,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-53294-80-6,172.16.0.1,53294,192.168.10.50,80,6,7/7/2017 3:58,6482128,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.628109781,0.77135163,1620532.0,3239733.367,6480132,3,6482128,1620532.0,3239733.367,6480132,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.77135163,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1996.0,0.0,1996,1996,6480132.0,0.0,6480132,6480132,DDoS
172.16.0.1-192.168.10.50-28202-80-6,172.16.0.1,28202,192.168.10.50,80,6,7/7/2017 4:06,54428,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,213621.6653,165.3560667,6803.5,16149.64154,46289,43,46752,23376.0,32675.40436,46481,271,54236,10847.2,20258.12668,46655,43,0,0,0,0,72,132,55.11868891,110.2373778,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.1-192.168.10.3-53-61397-17,192.168.10.3,61397,192.168.10.1,53,17,7/7/2017 5:00,47907,1,1,59,124,59,59,59.0,0.0,124,124,124.0,0.0,3819.901058,41.74755255,47907.0,0.0,47907,47907,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.87377627,20.87377627,59,124,80.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,121.0,59.0,124.0,20,0,0,0,0,0,0,1,59,1,124,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.14-38.106.10.132-58950-443-6,38.106.10.132,443,192.168.10.14,58950,6,7/7/2017 4:59,47,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,255319.1489,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21276.59574,21276.59574,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.15-53-56910-17,192.168.10.15,56910,192.168.10.3,53,17,7/7/2017 4:41,30651,2,2,78,180,39,39,39.0,0.0,90,90,90.0,0.0,8417.343643,130.5014518,10217.0,17651.34349,30599,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,40,65.25072591,65.25072591,39,90,59.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,74.25,39.0,90.0,40,0,0,0,0,0,0,2,78,2,180,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-62617-80-6,172.16.0.1,62617,192.168.10.50,80,6,7/7/2017 4:13,99745336,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,116.9277729,0.14035744,7672718.154,25500000.0,92100000,0,99700000,14200000.0,34500000.0,92100000,0,52370,10474.0,22761.7497,51186,4,0,0,0,0,172,132,0.080204251,0.060153189,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,991.0,0.0,991,991,49800000.0,59800000.0,92100000,7564822,DDoS
172.16.0.1-192.168.10.50-37921-80-6,172.16.0.1,37921,192.168.10.50,80,6,7/7/2017 4:12,188947,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,61567.52952,47.63240485,23618.375,66382.21479,187905,3,882,441.0,485.0752519,784,98,188868,37773.6,83926.77014,187905,3,0,0,0,0,72,132,15.87746828,31.75493657,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.50-53-29345-17,192.168.10.50,29345,192.168.10.3,53,17,7/7/2017 4:37,155,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,593548.3871,25806.45161,51.66666667,87.75724092,153,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,12903.22581,12903.22581,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-64672-80-6,172.16.0.1,64672,192.168.10.50,80,6,7/7/2017 4:04,121776,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,95527.85442,57.48259099,20296.0,49233.64378,120792,14,889,444.5,540.9366876,827,62,121726,40575.33333,69471.14809,120792,14,0,0,0,0,72,92,24.63539614,32.84719485,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
